id,published,name,gh_owner,gh_repo,purl,severity,categories,introduced_version,patched_version,dependents
RUSTSEC-2021-0054,2021-04-28T12:00:00Z,rkyv,djkoloski,rkyv,pkg:cargo/rkyv,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N'}]",['memory-exposure'],0.0.0-0,0.6.0,"{'simba': {'downloads': 1505275, 'github_url': 'https://github.com/sebcrozet', 'version': '0.8.1'}, 'nalgebra': {'downloads': 1035172, 'github_url': 'https://github.com/sebcrozet', 'version': '0.32.3'}, 'num-complex': {'downloads': 3764054, 'github_url': 'https://github.com/cuviper', 'version': '0.4.4'}, 'chrono': {'downloads': 7716049, 'github_url': 'https://github.com/pitdicker', 'version': '0.4.31'}, 'glam': {'downloads': 195231, 'github_url': 'https://github.com/bitshifter', 'version': '0.24.2'}, 'ordered-float': {'downloads': 247502, 'github_url': 'https://github.com/mbrubeck', 'version': '4.1.1'}, 'rust_decimal': {'downloads': 123110, 'github_url': 'https://github.com/paupino', 'version': '1.33.1'}, 'hashbrown': {'downloads': 587582, 'github_url': 'https://github.com/Amanieu', 'version': '0.14.3'}, 'wasmer-types': {'downloads': 383, 'github_url': 'https://github.com/Arshia001', 'version': '4.2.4'}, 'wasmer-compiler': {'downloads': 374, 'github_url': 'https://github.com/Arshia001', 'version': '4.2.4'}}"
RUSTSEC-2022-0001,2022-01-05T12:00:00Z,lmdb,danburkert,lmdb-r,pkg:cargo/lmdb,[],[],0.0.0-0,,"{'rustix-bl': {'downloads': 546, 'github_url': ''}, 'mdl': {'downloads': 5755, 'github_url': 'https://github.com/danigm', 'version': '1.0.5'}, 'nostalgia': {'downloads': 234, 'github_url': 'https://github.com/melito', 'version': '0.0.1'}, 'mile39': {'downloads': 137, 'github_url': 'https://github.com/donpdonp', 'version': '0.1.0'}, 'farcaster_node': {'downloads': 137, 'github_url': 'https://github.com/h4sh3d', 'version': '0.8.4'}}"
RUSTSEC-2021-0111,2021-09-16T12:00:00Z,tremor-script,tremor-rs,tremor-runtime,pkg:cargo/tremor-script,[],"['memory-corruption', 'memory-exposure']",0.7.3-0,0.11.6,"{'tremor-language-server': {'downloads': 919, 'github_url': 'https://github.com/tremor-bot', 'version': '0.12.4'}}"
RUSTSEC-2022-0017,2022-04-27T12:00:00Z,array-macro,,,pkg:cargo/array-macro,[],"['code-execution', 'memory-corruption', 'memory-exposure']",2.1.0,2.1.2,"{'enum-map-internals': {'downloads': 533, 'github_url': 'https://github.com/xfix', 'version': '0.2.2'}, 'shared-data': {'downloads': 314, 'github_url': 'https://github.com/asajeffrey', 'version': '0.0.2'}, 'scoped_signal': {'downloads': 699, 'github_url': 'https://github.com/exrook', 'version': '0.1.2'}, 'foco': {'downloads': 246, 'github_url': 'https://github.com/tstellanova', 'version': '0.1.4'}, 'faa_array_queue': {'downloads': 224, 'github_url': 'https://github.com/junkerjorg', 'version': '0.1.2'}, 'teki': {'downloads': 222, 'github_url': 'https://github.com/o2sh', 'version': '0.2.0'}, 'VigilantLamp': {'downloads': 221, 'github_url': 'https://github.com/Aandreba', 'version': '0.0.3'}, 'vigilant_lamp': {'downloads': 191, 'github_url': 'https://github.com/Aandreba', 'version': '0.0.6'}, 'expire_map': {'downloads': 141, 'github_url': 'https://github.com/gcxfd', 'version': '0.0.34'}, 'pyxel-engine': {'downloads': 432, 'github_url': 'https://github.com/kitao', 'version': '1.8.2'}}"
RUSTSEC-2021-0042,2021-01-26T12:00:00Z,insert_many,rphmeier,insert_many,pkg:cargo/insert_many,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",['memory-corruption'],0.0.0-0,,{}
RUSTSEC-2021-0107,2021-07-25T12:00:00Z,ckb,nervosnetwork,ckb,pkg:cargo/ckb,[],[],0.0.0-0,0.40.0,{}
RUSTSEC-2020-0009,2020-04-11T12:00:00Z,flatbuffers,google,flatbuffers,pkg:cargo/flatbuffers,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",[],0.4.0,2.0.0,"{'rlbot': {'downloads': 1814, 'github_url': 'https://github.com/whatisaphone', 'version': '0.5.0'}, 'flatbuffers-verifier': {'downloads': 10731, 'github_url': 'https://github.com/doitian', 'version': '0.2.1'}, 'zkinterface': {'downloads': 2942, 'github_url': 'https://github.com/naure', 'version': '1.3.4'}, 'geoq': {'downloads': 158, 'github_url': 'https://github.com/worace', 'version': '0.0.25'}, 'rollo': {'downloads': 82, 'github_url': 'https://github.com/netskillzgh', 'version': '0.13.4'}, 'plerkle_serialization': {'downloads': 728, 'github_url': 'https://github.com/austbot', 'version': '1.6.0'}, 'stardust-xr-schemas': {'downloads': 137, 'github_url': 'https://github.com/technobaboo', 'version': '1.5.3'}, 'flatgeobuf': {'downloads': 125, 'github_url': 'https://github.com/bjornharrtell', 'version': '4.0.0'}, 'arrow-ipc': {'downloads': 34822, 'github_url': 'https://github.com/tustvold', 'version': '49.0.0'}, 're_types_builder': {'downloads': 132, 'github_url': 'https://github.com/rerunio', 'version': '0.11.0'}}"
RUSTSEC-2022-0040,2022-01-26T12:00:00Z,owning_ref,noamtashma,owning-ref-unsoundnes,Kimundi,owning-ref-rs,Kimundi,owning-ref-rs,Kimundi,owning-ref-rs,Kimundi,owning-ref-rs,pkg:cargo/owning_ref,[],['memory-corruption'],0.0.0-0,,"{'mioco': {'downloads': 7519, 'github_url': ''}, 'chashmap': {'downloads': 1261297, 'github_url': 'https://github.com/Tommoa', 'version': '2.2.2'}, 'ccl': {'downloads': 919, 'github_url': 'https://github.com/xacrimon', 'version': '5.1.5'}, 'rdedup-lib': {'downloads': 1010, 'github_url': 'https://github.com/dpc', 'version': '3.2.0'}, 'rants': {'downloads': 3851, 'github_url': 'https://github.com/davidMcneil', 'version': '0.6.0'}, 'open-metrics-client': {'downloads': 32967, 'github_url': 'https://github.com/mxinden', 'version': '0.14.0'}, 'cursive_core': {'downloads': 77097, 'github_url': 'https://github.com/gyscos', 'version': '0.3.7'}, 'memmapix': {'downloads': 4151, 'github_url': 'https://github.com/al8n', 'version': '0.7.6'}, 'memmap2': {'downloads': 216773, 'github_url': 'https://github.com/RazrFalcon', 'version': '0.9.0'}, 'lock_api': {'downloads': 4838753, 'github_url': 'https://github.com/Amanieu', 'version': '0.4.11'}}"
RUSTSEC-2021-0015,2021-01-06T12:00:00Z,calamine,tafia,calamine,pkg:cargo/calamine,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]","['memory-corruption', 'memory-exposure']",0.0.0-0,0.17.0,"{'xl2txt': {'downloads': 807, 'github_url': ''}, 'kodict': {'downloads': 452, 'github_url': ''}, 'xron': {'downloads': 465, 'github_url': 'https://github.com/torkleyy', 'version': '0.3.3'}, 'ods2sql': {'downloads': 372, 'github_url': 'https://github.com/zetok', 'version': '0.4.0'}, 'panduck-core': {'downloads': 1039, 'github_url': 'https://github.com/oovm', 'version': '0.1.4'}, 'etradeTaxReturnHelper': {'downloads': 28, 'github_url': 'https://github.com/jczaja', 'version': '0.3.2'}, 'qsv': {'downloads': 138, 'github_url': 'https://github.com/jqnatividad', 'version': '0.119.0'}, 'nu-command': {'downloads': 1733, 'github_url': 'https://github.com/sholderbach', 'version': '0.87.1'}, 'investments': {'downloads': 36, 'github_url': 'https://github.com/KonishchevDmitry', 'version': '5.6.0'}, 'duckdb': {'downloads': 131, 'github_url': 'https://github.com/wangfenjin', 'version': '0.9.2'}}"
RUSTSEC-2021-0150,2021-01-29T12:00:00Z,ncollide3d,dimforge,ncollid,pkg:cargo/ncollide3d,[],[],0.0.0-0,,"{'specs-physics': {'downloads': 1857, 'github_url': 'https://github.com/distransient', 'version': '0.3.0'}, 'sample_planning': {'downloads': 371, 'github_url': 'https://github.com/exbibyte', 'version': '0.0.4'}, 'amethyst_nphysics': {'downloads': 3072, 'github_url': 'https://github.com/AndreaCatania', 'version': '0.2.0'}, 'nphysics_testbed3d': {'downloads': 449, 'github_url': 'https://github.com/sebcrozet', 'version': '0.10.0'}, 'caper': {'downloads': 766, 'github_url': 'https://github.com/shockham', 'version': '0.13.0'}, 'gear': {'downloads': 262, 'github_url': 'https://github.com/OTL', 'version': '0.7.0'}, 'nphysics3d': {'downloads': 1061, 'github_url': 'https://github.com/sebcrozet', 'version': '0.24.0'}, 'building_blocks_search': {'downloads': 2409, 'github_url': 'https://github.com/bonsairobo', 'version': '0.7.1'}, 'kiss3d': {'downloads': 21797, 'github_url': 'https://github.com/donkeyteethUX', 'version': '0.35.0'}, 'openrr-planner': {'downloads': 946, 'github_url': 'https://github.com/OTL', 'version': '0.1.0'}}"
RUSTSEC-2019-0023,2019-08-24T12:00:00Z,string-interner,Robbepop,string-interner,pkg:cargo/string-interner,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N'}]",[],0.7.0-0,0.7.1,"{'faerie': {'downloads': 8451, 'github_url': 'https://github.com/m4b', 'version': '0.16.0'}, 'kes': {'downloads': 232, 'github_url': 'https://github.com/Riey', 'version': '0.16.0'}, 'fbxcel': {'downloads': 7858, 'github_url': 'https://github.com/lo48576', 'version': '0.9.0'}, 'fbxcel-dom': {'downloads': 1191, 'github_url': 'https://github.com/lo48576', 'version': '0.0.10'}, 'ustr': {'downloads': 5110, 'github_url': 'https://github.com/anderslanglands', 'version': '0.10.0'}, 'tree-sitter-graph': {'downloads': 2478, 'github_url': 'https://github.com/dcreager', 'version': '0.11.0'}, 'cameleon-genapi': {'downloads': 580, 'github_url': 'https://github.com/Y-Nak', 'version': '0.1.12'}, 'calyx-utils': {'downloads': 784, 'github_url': 'https://github.com/rachitnigam', 'version': '0.6.1'}, 'calyx-ir': {'downloads': 718, 'github_url': 'https://github.com/rachitnigam', 'version': '0.6.1'}, 'tract-data': {'downloads': 481, 'github_url': 'https://github.com/kali', 'version': '0.20.22'}}"
RUSTSEC-2020-0029,2020-06-14T12:00:00Z,rgb,kornelski,rust-rgb,pkg:cargo/rgb,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N'}]",[],0.5.4,0.8.20,"{'winconsole': {'downloads': 5403, 'github_url': 'https://github.com/omarkmu', 'version': '0.11.1'}, 'csscolorparser': {'downloads': 811301, 'github_url': 'https://github.com/mazznoer', 'version': '0.6.2'}, 'ansi_colours': {'downloads': 139393, 'github_url': 'https://github.com/mina86', 'version': '1.2.2'}, 'image': {'downloads': 1432005, 'github_url': 'https://github.com/fintelia', 'version': '0.24.7'}, 'resize': {'downloads': 5839, 'github_url': 'https://github.com/kornelski', 'version': '0.8.2'}, 'gif-dispose': {'downloads': 649696, 'github_url': 'https://github.com/kornelski', 'version': '4.0.1'}, 'resvg': {'downloads': 24336, 'github_url': 'https://github.com/RazrFalcon', 'version': '0.36.0'}, 'lodepng': {'downloads': 2167, 'github_url': 'https://github.com/kornelski', 'version': '3.9.2'}, 'opencv': {'downloads': 524, 'github_url': 'https://github.com/twistedfall', 'version': '0.88.1'}, 'inferno': {'downloads': 22315, 'github_url': 'https://github.com/jonhoo', 'version': '0.11.19'}}"
RUSTSEC-2021-0127,2021-08-15T12:00:00Z,serde_cbor,pyfisch,cbo,pkg:cargo/serde_cbor,[],[],0.0.0-0,,"{'futures_codec': {'downloads': 866241, 'github_url': 'https://github.com/matthunz', 'version': '0.4.1'}, 'tokio-serde': {'downloads': 3260219, 'github_url': 'https://github.com/vorot93', 'version': '0.8.0'}, 'wasmer-wasi': {'downloads': 12908, 'github_url': 'https://github.com/fschutt', 'version': '3.1.1'}, 'ws_stream_wasm': {'downloads': 896845, 'github_url': 'https://github.com/najamelan', 'version': '0.7.4'}, 'erased-serde': {'downloads': 1484839, 'github_url': 'https://github.com/dtolnay', 'version': '0.3.31'}, 'secp256k1': {'downloads': 113376, 'github_url': 'https://github.com/apoelstra', 'version': '0.28.0'}, 'asynchronous-codec': {'downloads': 60480, 'github_url': 'https://github.com/mxinden', 'version': '0.7.0'}, 'candid': {'downloads': 525, 'github_url': 'https://github.com/chenyan2002', 'version': '0.10.0'}, 'async-graphql': {'downloads': 15638, 'github_url': 'https://github.com/sunli829', 'version': '6.0.11'}, 'http-serde': {'downloads': 671, 'github_url': 'https://github.com/kornelski', 'version': '2.0.0'}}"
RUSTSEC-2022-0037,2022-07-21T12:00:00Z,async-graphql,async-graphql,async-graphql,pkg:cargo/async-graphql,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",['denial-of-service'],0.0.0-0,4.0.6,"{'no-proxy': {'downloads': 30736, 'github_url': 'https://github.com/jdrouet', 'version': '0.3.4'}, 'dataloader': {'downloads': 64, 'github_url': 'https://github.com/cksac', 'version': '0.17.0'}, 'async-graphql-actix-web': {'downloads': 2776, 'github_url': 'https://github.com/sunli829', 'version': '6.0.11'}, 'async-graphql-warp': {'downloads': 1619, 'github_url': 'https://github.com/sunli829', 'version': '6.0.11'}, 'async-graphql-poem': {'downloads': 410, 'github_url': 'https://github.com/sunli829', 'version': '6.0.11'}, 'async-graphql-axum': {'downloads': 4804, 'github_url': 'https://github.com/sunli829', 'version': '6.0.11'}, 'async-graphql-rocket': {'downloads': 48, 'github_url': 'https://github.com/sunli829', 'version': '6.0.11'}, 'async-graphql-tide': {'downloads': 38, 'github_url': 'https://github.com/sunli829', 'version': '6.0.11'}, 'fuel-core': {'downloads': 333, 'github_url': 'https://github.com/fuel-service-user', 'version': '0.21.0'}, 'isolang': {'downloads': 1120, 'github_url': 'https://github.com/humenda', 'version': '2.4.0'}}"
RUSTSEC-2021-0062,2021-02-28T12:00:00Z,miscreant,miscreant,miscreant.rs,pkg:cargo/miscreant,[],[],0.0.0-0,,"{'lockchain-crypto': {'downloads': 487, 'github_url': ''}, 'cobweb': {'downloads': 363, 'github_url': 'https://github.com/davidabernado', 'version': '0.2.2'}, 'wyr': {'downloads': 261, 'github_url': 'https://github.com/whmountains', 'version': '0.3.2'}, 'safe_core': {'downloads': 737, 'github_url': 'https://github.com/MaidSafe-QA', 'version': '0.43.1'}, 'safe_app': {'downloads': 253, 'github_url': 'https://github.com/MaidSafe-QA', 'version': '0.18.1'}}"
RUSTSEC-2019-0003,2019-06-08T12:00:00Z,protobuf,stepancheg,rust-protobuf,pkg:cargo/protobuf,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",['denial-of-service'],2.0.0-0,2.6.0,"{'protoc-rust': {'downloads': 253649, 'github_url': 'https://github.com/stepancheg', 'version': '2.28.0'}, 'protobuf-codegen-pure': {'downloads': 836787, 'github_url': 'https://github.com/stepancheg', 'version': '2.28.0'}, 'prometheus': {'downloads': 6567915, 'github_url': 'https://github.com/lucab', 'version': '0.13.3'}, 'grpcio-compiler': {'downloads': 3472, 'github_url': 'https://github.com/BusyJay', 'version': '0.13.0'}, 'grpcio': {'downloads': 8719, 'github_url': 'https://github.com/BusyJay', 'version': '0.13.0'}, 'pprof': {'downloads': 105645, 'github_url': 'https://github.com/YangKeao', 'version': '0.13.0'}, 'protobuf-parse': {'downloads': 100294, 'github_url': 'https://github.com/honglooker', 'version': '3.3.0'}, 'protobuf-codegen': {'downloads': 96255, 'github_url': 'https://github.com/honglooker', 'version': '3.3.0'}, 'opentelemetry-prometheus': {'downloads': 8088, 'github_url': 'https://github.com/jtescher', 'version': '0.14.1'}, 'ethers-signers': {'downloads': 42515, 'github_url': 'https://github.com/gakonst', 'version': '2.0.11'}}"
RUSTSEC-2020-0091,2020-12-10T12:00:00Z,arc-swap,vorner,arc-swap,pkg:cargo/arc-swap,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",['memory-corruption'],1.0.0-0,1.1.0,"{'slog-scope': {'downloads': 5694827, 'github_url': 'https://github.com/dpc', 'version': '4.4.0'}, 'log4rs': {'downloads': 1268323, 'github_url': 'https://github.com/estk', 'version': '1.2.0'}, 'abscissa_core': {'downloads': 39482, 'github_url': 'https://github.com/tony-iqlusion', 'version': '0.7.0'}, 'redis': {'downloads': 710115, 'github_url': 'https://github.com/jaymell', 'version': '0.23.3'}, 'webrtc-ice': {'downloads': 27216, 'github_url': 'https://github.com/rainliu', 'version': '0.10.0'}, 'webrtc-sctp': {'downloads': 27265, 'github_url': 'https://github.com/rainliu', 'version': '0.9.0'}, 'webrtc': {'downloads': 27162, 'github_url': 'https://github.com/rainliu', 'version': '0.9.0'}, 'gix-odb': {'downloads': 85517, 'github_url': 'https://github.com/Byron', 'version': '0.54.0'}, 'goauth': {'downloads': 7409, 'github_url': 'https://github.com/durch', 'version': '0.14.0'}, 'triomphe': {'downloads': 10056, 'github_url': 'https://github.com/Manishearth', 'version': '0.1.11'}}"
RUSTSEC-2022-0060,2022-10-13T12:00:00Z,orbtk,redox-os,orbtk,pkg:cargo/orbtk,[],[],0.0.0-0,,"{'orbutils': {'downloads': 1128, 'github_url': ''}, 'orbtk-simple-modal': {'downloads': 1153, 'github_url': ''}, 'czkawka_gui_orbtk': {'downloads': 249, 'github_url': 'https://github.com/qarmin', 'version': '1.5.1'}}"
RUSTSEC-2021-0035,2021-03-04T12:00:00Z,quinn,quinn-rs,quinn,pkg:cargo/quinn,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N'}]",[],0.7.0-0,0.7.0,"{'qp2p': {'downloads': 10389, 'github_url': 'https://github.com/MaidSafe-QA', 'version': '0.36.4'}, 'qjsonrpc': {'downloads': 90, 'github_url': 'https://github.com/MaidSafe-QA', 'version': '0.5.0'}, 'reqwest': {'downloads': 3450622, 'github_url': 'https://github.com/seanmonstar', 'version': '0.11.22'}, 'trust-dns-proto': {'downloads': 169359, 'github_url': 'https://github.com/bluejekyll', 'version': '0.23.2'}, 'libp2p-quic': {'downloads': 8327, 'github_url': 'https://github.com/mxinden', 'version': '0.10.1'}, 'salvo_core': {'downloads': 1142, 'github_url': 'https://github.com/chrislearn', 'version': '0.59.0'}, 'solana-streamer': {'downloads': 228, 'github_url': 'https://github.com/solana-grimes', 'version': '1.17.7'}, 'solana-quic-client': {'downloads': 221, 'github_url': 'https://github.com/solana-grimes', 'version': '1.17.7'}, 'solana-client': {'downloads': 217, 'github_url': 'https://github.com/solana-grimes', 'version': '1.17.7'}, 'solana-core': {'downloads': 42, 'github_url': 'https://github.com/solana-grimes', 'version': '1.17.7'}}"
RUSTSEC-2019-0015,2019-05-21T12:00:00Z,compact_arena,llogiq,compact_arena,pkg:cargo/compact_arena,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",['memory-corruption'],0.0.0-0,0.4.0,{}
RUSTSEC-2020-0068,2020-11-08T12:00:00Z,multihash,multiformats,rust-multihash,pkg:cargo/multihash,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",['denial-of-service'],0.0.0-0,0.11.3,"{'parity-multiaddr': {'downloads': 434589, 'github_url': 'https://github.com/mxinden', 'version': '0.11.2'}, 'libipld-core': {'downloads': 86455, 'github_url': 'https://github.com/vmx', 'version': '0.16.0'}, 'multihash-derive': {'downloads': 42460, 'github_url': 'https://github.com/vmx', 'version': '0.9.0'}, 'fvm_ipld_encoding': {'downloads': 41370, 'github_url': 'https://github.com/Stebalien', 'version': '0.4.0'}, 'fvm_shared': {'downloads': 6074, 'github_url': 'https://github.com/Stebalien', 'version': '4.0.0'}, 'libp2p-noise': {'downloads': 16690, 'github_url': 'https://github.com/mxinden', 'version': '0.44.0'}, 'multiaddr': {'downloads': 65967, 'github_url': 'https://github.com/mxinden', 'version': '0.18.1'}, 'libp2p-core': {'downloads': 9162, 'github_url': 'https://github.com/mxinden', 'version': '0.41.1'}, 'libp2p-identity': {'downloads': 45911, 'github_url': 'https://github.com/thomaseizinger', 'version': '0.2.8'}, 'cid': {'downloads': 765, 'github_url': 'https://github.com/vmx', 'version': '0.11.0'}}"
RUSTSEC-2020-0087,2020-11-17T12:00:00Z,try-mutex,mpdn,try-mutex,pkg:cargo/try-mutex,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H'}]",['thread-safety'],0.0.0-0,0.3.0,"{'drop-bin': {'downloads': 150, 'github_url': 'https://github.com/SabrinaJewson', 'version': '0.2.2'}}"
RUSTSEC-2021-0023,2021-02-12T12:00:00Z,rand_core,rust-random,rand,pkg:cargo/rand_core,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",['crypto-failure'],0.6.0,0.6.2,"{'oorandom': {'downloads': 26856042, 'github_url': 'https://github.com/icefoxen', 'version': '11.1.3'}, 'rand_xorshift': {'downloads': 11545465, 'github_url': 'https://github.com/dhardy', 'version': '0.3.0'}, 'rand_chacha': {'downloads': 98153301, 'github_url': 'https://github.com/dhardy', 'version': '0.3.1'}, 'rand_pcg': {'downloads': 5215838, 'github_url': 'https://github.com/dhardy', 'version': '0.3.1'}, 'rand': {'downloads': 80976931, 'github_url': 'https://github.com/dhardy', 'version': '0.8.5'}, 'crypto-common': {'downloads': 52736791, 'github_url': 'https://github.com/tarcieri', 'version': '0.1.6'}, 'pkcs8': {'downloads': 6885904, 'github_url': 'https://github.com/tarcieri', 'version': '0.10.2'}, 'rand_hc': {'downloads': 32580, 'github_url': 'https://github.com/dhardy', 'version': '0.3.2'}, 'curve25519-dalek': {'downloads': 1111567, 'github_url': 'https://github.com/rozbb', 'version': '4.1.1'}, 'signature': {'downloads': 408023, 'github_url': 'https://github.com/tarcieri', 'version': '2.2.0'}}"
