id,published,name,gh_owner,gh_repo,purl,severity,categories_vuln,categories_package,github_link,introduced_version,patched_version,dependents
RUSTSEC-2021-0115,2021-09-24T12:00:00Z,zeroize_derive,iqlusioninc,crates,pkg:cargo/zeroize_derive,[],[],"['os', 'memory-management', 'no-std', 'cryptography']",https://github.com/RustCrypto/utils/tree/master/zeroize/derive,0.0.0-0,1.1.1,"{'t-rust-less-lib': {'downloads': 222, 'github_url': 'https://github.com/untoldwind/t-rust-less', 'categories': [], 'version': '0.2.16'}, 'fhe': {'downloads': 36, 'github_url': 'https://github.com/tlepoint/fhe.rs', 'categories': [], 'version': '0.1.0-beta.7'}, 'zeroize': {'downloads': 745998, 'github_url': 'https://github.com/RustCrypto/utils/tree/master/zeroize', 'categories': ['os', 'memory-management', 'no-std', 'cryptography'], 'version': '1.7.0'}, 's3sync': {'downloads': 31, 'github_url': 'https://github.com/nidor1998/s3sync', 'categories': ['filesystem', 'command-line-utilities'], 'version': '1.0.0'}}"
RUSTSEC-2022-0005,2022-01-22T12:00:00Z,ftd2xx-embedded-hal,newAM,ftd2xx-embedded-hal,pkg:cargo/ftd2xx-embedded-hal,[],[],['embedded'],https://github.com/newAM/ftd2xx-embedded-hal/,0.0.0-0,,"{'eeprom25aa02e48': {'downloads': 2642, 'github_url': 'https://github.com/newAM/eeprom25aa02e48-rs', 'categories': ['no-std', 'hardware-support', 'embedded'], 'version': '0.2.0'}}"
RUSTSEC-2021-0050,2021-02-24T12:00:00Z,reorder,tiby312,reorder,pkg:cargo/reorder,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L'}]",[],[],https://github.com/tiby312/reorder,0.0.0-0,1.1.0,"{'kayak_ui': {'downloads': 290, 'github_url': 'https://github.com/StarArawn/kayak_ui', 'categories': [], 'version': '0.4.1'}}"
RUSTSEC-2023-0019,2023-01-21T12:00:00Z,kuchiki,kuchiki-rs,kuchiki,pkg:cargo/kuchiki,[],[],[],https://github.com/SimonSapin/kuchiki,0.0.0-0,,"{'gauss': {'downloads': 1015, 'github_url': 'https://github.com/RoxasShadow/gauss', 'categories': [], 'version': '0.5.0'}, 'webicon': {'downloads': 1486, 'github_url': 'https://github.com/untitaker/rust-webicon', 'categories': [], 'version': '0.3.4'}, 'html-diff': {'downloads': 25429, 'github_url': 'https://github.com/GuillaumeGomez/html-diff-rs', 'categories': [], 'version': '0.0.6'}, 'borsholder': {'downloads': 497, 'github_url': 'https://github.com/kennytm/borsholder', 'categories': [], 'version': '0.9.3'}, 'easy-scraper': {'downloads': 5674, 'github_url': 'https://github.com/tanakh/easy-scraper', 'categories': ['web-programming'], 'version': '0.2.0'}, 'htmlq': {'downloads': 11082, 'github_url': 'https://github.com/mgdm/htmlq', 'categories': ['command-line-utilities'], 'version': '0.4.0'}, 'inline_assets': {'downloads': 416, 'github_url': 'https://github.com/8176135/inline-assets-rs', 'categories': ['web-programming'], 'version': '0.5.0'}, 'paru': {'downloads': 3317, 'github_url': 'http://github.com/Morganamilo/paru', 'categories': [], 'version': '1.11.0'}, 'parsoid': {'downloads': 1180, 'github_url': 'https://gitlab.wikimedia.org/repos/mwbot-rs/mwbot', 'categories': ['web-programming'], 'version': '0.8.0'}, 'sn0int-std': {'downloads': 138, 'github_url': 'https://github.com/kpcyrd/sn0int', 'categories': [], 'version': '0.26.0'}}"
RUSTSEC-2020-0109,2020-12-22T12:00:00Z,stderr,biluohc,stderr,pkg:cargo/stderr,[],[],[],https://github.com/biluohc/stderr,0.0.0-0,,"{'bench_timer': {'downloads': 654, 'github_url': 'https://github.com/biluohc/bench_timer', 'categories': ['development-tools::profiling'], 'version': '0.1.1'}, 'app': {'downloads': 11370, 'github_url': 'https://github.com/biluohc/app', 'categories': ['command-line-interface'], 'version': '0.6.5'}, 'static-compress': {'downloads': 518, 'github_url': 'https://github.com/neosmart/static-compress', 'categories': ['web-programming', 'compression', 'command-line-utilities'], 'version': '0.3.3'}, 'neon-cli': {'downloads': 93, 'github_url': 'https://github.com/tullytim/neon-cli', 'categories': ['command-line-utilities'], 'version': '0.6.0'}}"
RUSTSEC-2021-0142,2021-12-24T12:00:00Z,dotenv_codegen,dotenv-rs,dotenv,pkg:cargo/dotenv_codegen,[],[],[],https://github.com/dotenv-rs/dotenv,0.0.0-0,,"{'dotenv_macros': {'downloads': 6263, 'github_url': 'https://github.com/slapresta/rust-dotenv', 'categories': [], 'version': '0.10.0'}, 'hello-rs': {'downloads': 477, 'github_url': None, 'categories': [], 'version': '0.1.0'}, 'meep': {'downloads': 376, 'github_url': 'https://github.com/aatxe/meep', 'categories': ['web-programming'], 'version': '1.0.1'}, 'threaty-rs': {'downloads': 182, 'github_url': 'https://github.com/MrrRaph/threaty-rs', 'categories': ['api-bindings', 'web-programming::http-client'], 'version': '0.10.5'}, 'dwal': {'downloads': 219, 'github_url': 'https://github.com/Clivern/Dwal', 'categories': [], 'version': '0.1.3'}, 'skyway-webrtc-gateway-api': {'downloads': 412, 'github_url': 'https://github.com/nakakura/webrtc_gateway_controller', 'categories': ['api-bindings'], 'version': '0.2.1'}, 'bropilot': {'downloads': 113, 'github_url': None, 'categories': [], 'version': '0.1.5'}, 'serv4rs': {'downloads': 78, 'github_url': 'https://github.com/chunhui2001/rs-boxes', 'categories': ['web-programming', 'web-programming::http-server', 'rust-patterns'], 'version': '0.1.7'}, 'neon-cli': {'downloads': 93, 'github_url': 'https://github.com/tullytim/neon-cli', 'categories': ['command-line-utilities'], 'version': '0.6.0'}, 'ssstar': {'downloads': 2998, 'github_url': 'https://github.com/elastio/ssstar', 'categories': ['filesystem', 'command-line-utilities'], 'version': '0.7.1'}}"
RUSTSEC-2022-0052,2022-08-26T12:00:00Z,os_socketaddr,a-ba,os_socketaddr,pkg:cargo/os_socketaddr,[],['memory-corruption'],"['api-bindings', 'os', 'network-programming']",https://github.com/a-ba/os_socketaddr,0.0.0-0,0.2.2,"{'nozzle-bindings': {'downloads': 190, 'github_url': 'https://github.com/kronosnet/kronosnet', 'categories': ['api-bindings'], 'version': '1.0.0+1.90.632-b035'}, 'knet-bindings': {'downloads': 324, 'github_url': 'https://github.com/kronosnet/kronosnet', 'categories': ['api-bindings'], 'version': '2.0.0-alpha1+1.90.647-0fc83'}, 'udp_sas': {'downloads': 442, 'github_url': 'https://github.com/a-ba/udp_sas', 'categories': ['os::unix-apis', 'network-programming'], 'version': '0.1.4'}, 'reactors': {'downloads': 83, 'github_url': 'https://github.com/AgoraCyber/reactors-rs', 'categories': [], 'version': '0.1.4'}, 'srt-c': {'downloads': 43, 'github_url': None, 'categories': [], 'version': '0.4.3'}, 'sctp-rs': {'downloads': 500, 'github_url': 'https://github.com/gabhijit/ellora.git', 'categories': ['network-programming'], 'version': '0.3.1'}, 'geph4-exit': {'downloads': 55, 'github_url': 'https://github.com/geph-official/geph4-exit', 'categories': [], 'version': '0.11.3'}, 'udp_sas_async': {'downloads': 138, 'github_url': 'https://github.com/giangndm/udp_sas_async', 'categories': ['network-programming', 'os::unix-apis'], 'version': '0.2.0'}}"
RUSTSEC-2021-0007,2021-01-07T12:00:00Z,av-data,rust-av,rust-av,pkg:cargo/av-data,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]","['memory-exposure', 'privilege-escalation']",[],,0.0.0-0,0.3.0,"{'libvpx': {'downloads': 351, 'github_url': 'https://github.com/rust-av/vpx-rs', 'categories': [], 'version': '0.1.1'}, 'libaom': {'downloads': 194, 'github_url': 'https://github.com/rust-av/aom-rs', 'categories': [], 'version': '0.3.1'}, 'av-codec': {'downloads': 786, 'github_url': 'https://github.com/rust-av/rust-av', 'categories': [], 'version': '0.3.0'}, 'av-format': {'downloads': 6460, 'github_url': 'https://github.com/rust-av/rust-av', 'categories': [], 'version': '0.7.0'}, 'av-ivf': {'downloads': 5074, 'github_url': 'https://github.com/rust-av/ivf-rs', 'categories': [], 'version': '0.5.0'}, 'h264bsd': {'downloads': 116, 'github_url': 'https://github.com/0skar16/h264bsd-rs', 'categories': [], 'version': '0.1.1'}, 'yuvxyb': {'downloads': 979, 'github_url': 'https://github.com/rust-av/yuvxyb', 'categories': [], 'version': '0.3.1'}}"
RUSTSEC-2020-0037,2020-08-31T12:00:00Z,crayon,shawnscode,crayon,pkg:cargo/crayon,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",[],"['multimedia', 'game-engines']",https://github.com/shawnscode/crayon,0.0.0-0,,"{'crayon-audio': {'downloads': 470, 'github_url': 'https://github.com/shawnscode/crayon', 'categories': ['multimedia', 'game-engines'], 'version': '0.7.1'}}"
RUSTSEC-2023-0062,2023-09-13T12:00:00Z,bcder,NLnetLabs,bcder,pkg:cargo/bcder,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",['denial-of-service'],"['parsing', 'encoding', 'network-programming']",https://github.com/nlnetlabs/bcder,0.0.0-0,0.7.3,"{'trust-acme': {'downloads': 457, 'github_url': 'https://github.com/Darkspirit/trust-acme', 'categories': [], 'version': '0.1.0'}, 'tugger-code-signing': {'downloads': 2494, 'github_url': 'https://github.com/indygreg/PyOxidizer.git', 'categories': [], 'version': '0.10.0'}, 'routecore': {'downloads': 5528, 'github_url': None, 'categories': ['network-programming'], 'version': '0.3.1'}, 'cryptographic-message-syntax': {'downloads': 2038, 'github_url': 'https://github.com/indygreg/cryptography-rs.git', 'categories': [], 'version': '0.26.0'}, 'x509-certificate': {'downloads': 1534, 'github_url': 'https://github.com/indygreg/cryptography-rs.git', 'categories': [], 'version': '0.23.1'}, 'apple-xar': {'downloads': 257, 'github_url': 'https://github.com/indygreg/apple-platform-rs.git', 'categories': [], 'version': '0.17.0'}, 'apple-codesign': {'downloads': 230, 'github_url': 'https://github.com/indygreg/apple-platform-rs.git', 'categories': [], 'version': '0.26.0'}, 'c2pa': {'downloads': 262, 'github_url': 'https://github.com/contentauth/c2pa-rs', 'categories': ['api-bindings'], 'version': '0.28.3'}, 'rustdds': {'downloads': 125, 'github_url': 'https://github.com/jhelovuo/RustDDS', 'categories': ['science::robotics', 'network-programming'], 'version': '0.9.0'}, 'rpki': {'downloads': 81, 'github_url': 'https://github.com/NLnetLabs/rpki-rs', 'categories': ['network-programming'], 'version': '0.18.0'}}"
RUSTSEC-2022-0029,2022-06-07T12:00:00Z,crossbeam,crossbeam-rs,crossbeam,pkg:cargo/crossbeam,[],"['thread-safety', 'memory-corruption']","['concurrency', 'no-std', 'memory-management', 'data-structures']",https://github.com/crossbeam-rs/crossbeam,0.0.0-0,0.3.0,"{'tokio-tower': {'downloads': 219439, 'github_url': 'https://github.com/tower-rs/tokio-tower.git', 'categories': ['network-programming', 'asynchronous'], 'version': '0.6.0'}, 'static_init': {'downloads': 1421128, 'github_url': 'https://gitlab.com/okannen/static_init', 'categories': ['rust-patterns', 'no-std', 'memory-management'], 'version': '1.0.3'}, 'futures-intrusive': {'downloads': 1741632, 'github_url': 'https://github.com/Matthias247/futures-intrusive', 'categories': [], 'version': '0.5.0'}, 'jwalk': {'downloads': 884340, 'github_url': 'https://github.com/byron/jwalk', 'categories': ['concurrency', 'filesystem'], 'version': '0.8.1'}, 'skim': {'downloads': 342285, 'github_url': 'https://github.com/lotabout/skim', 'categories': [], 'version': '0.10.4'}, 'mysql': {'downloads': 70110, 'github_url': 'https://github.com/blackbeam/rust-mysql-simple', 'categories': ['database'], 'version': '24.0.0'}, 'governor': {'downloads': 691801, 'github_url': 'https://github.com/antifuchs/governor.git', 'categories': ['algorithms', 'concurrency', 'no-std', 'network-programming'], 'version': '0.6.0'}, 'cargo-deny': {'downloads': 72762, 'github_url': 'https://github.com/EmbarkStudios/cargo-deny', 'categories': ['development-tools::cargo-plugins'], 'version': '0.14.3'}, 'termimad': {'downloads': 2431, 'github_url': 'https://github.com/Canop/termimad', 'categories': ['template-engine', 'command-line-interface', 'text-processing'], 'version': '0.26.1'}, 'mysql_async': {'downloads': 33075, 'github_url': 'https://github.com/blackbeam/mysql_async', 'categories': ['asynchronous', 'database'], 'version': '0.33.0'}}"
RUSTSEC-2018-0001,2018-06-21T12:00:00Z,untrusted,briansmith,untrusted,pkg:cargo/untrusted,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",[],[],https://github.com/briansmith/untrusted,0.0.0-0,0.6.2,"{'x509-signature': {'downloads': 218399, 'github_url': 'https://github.com/paritytech/x509-signature', 'categories': [], 'version': '0.5.0'}, 'tls-api-test': {'downloads': 81660, 'github_url': 'https://github.com/stepancheg/rust-tls-api/', 'categories': [], 'version': '0.9.0'}, 'iso7816-tlv': {'downloads': 165284, 'github_url': 'https://github.com/jkowalsk/iso7816-tlv', 'categories': ['no-std', 'data-structures'], 'version': '0.4.3'}, 'webpki': {'downloads': 1095763, 'github_url': 'https://github.com/briansmith/webpki', 'categories': ['no-std', 'cryptography'], 'version': '0.22.4'}, 'sct': {'downloads': 2219191, 'github_url': 'https://github.com/rustls/sct.rs', 'categories': ['cryptography', 'network-programming'], 'version': '0.7.1'}, 'tough': {'downloads': 3413, 'github_url': 'https://github.com/awslabs/tough', 'categories': [], 'version': '0.15.0'}, 'aws-lc-rs': {'downloads': 18446, 'github_url': 'https://github.com/awslabs/aws-lc-rs', 'categories': [], 'version': '1.5.2'}, 'ring': {'downloads': 210330, 'github_url': 'https://github.com/briansmith/ring', 'categories': ['no-std', 'cryptography'], 'version': '0.17.6'}, 'rustls-webpki': {'downloads': 2870, 'github_url': 'https://github.com/rustls/webpki', 'categories': ['no-std', 'cryptography'], 'version': '0.102.0'}, 'rustls-native-certs': {'downloads': 72, 'github_url': 'https://github.com/rustls/rustls-native-certs', 'categories': ['cryptography', 'network-programming'], 'version': '0.7.0'}}"
RUSTSEC-2021-0139,2021-08-18T12:00:00Z,ansi_term,ogham,rust-ansi-term,pkg:cargo/ansi_term,[],[],[],https://github.com/ogham/rust-ansi-term,0.0.0-0,,"{'colored-diff': {'downloads': 607839, 'github_url': 'https://github.com/CAD97/colored-diff', 'categories': ['development-tools::testing'], 'version': '0.2.3'}, 'ptree': {'downloads': 871703, 'github_url': 'https://gitlab.com/Noughmad/ptree', 'categories': ['command-line-interface'], 'version': '0.4.0'}, 'cargo-license': {'downloads': 355906, 'github_url': 'https://github.com/onur/cargo-license', 'categories': [], 'version': '0.5.1'}, 'simplelog': {'downloads': 1146508, 'github_url': 'https://github.com/drakulix/simplelog.rs', 'categories': [], 'version': '0.12.1'}, 'prettydiff': {'downloads': 188132, 'github_url': 'https://github.com/romankoblov/prettydiff', 'categories': ['text-processing'], 'version': '0.6.4'}, 'colored': {'downloads': 2755485, 'github_url': 'https://github.com/mackwic/colored', 'categories': [], 'version': '2.0.4'}, 'ansi_colours': {'downloads': 141821, 'github_url': 'https://github.com/mina86/ansi_colours', 'categories': ['command-line-interface'], 'version': '1.2.2'}, 'lscolors': {'downloads': 1752, 'github_url': 'https://github.com/sharkdp/lscolors', 'categories': ['command-line-interface'], 'version': '0.16.0'}, 'swc': {'downloads': 42, 'github_url': 'https://github.com/swc-project/swc.git', 'categories': [], 'version': '0.269.79'}, 'swc_ecma_minifier': {'downloads': 37, 'github_url': 'https://github.com/swc-project/swc.git', 'categories': [], 'version': '0.189.77'}}"
RUSTSEC-2021-0093,2021-07-30T12:00:00Z,crossbeam-deque,crossbeam-rs,crossbeam,pkg:cargo/crossbeam-deque,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",['memory-corruption'],"['algorithms', 'concurrency', 'data-structures']",https://github.com/crossbeam-rs/crossbeam,0.8.0,0.8.1,"{'tokio-threadpool': {'downloads': 7032831, 'github_url': 'https://github.com/tokio-rs/tokio', 'categories': ['asynchronous', 'concurrency'], 'version': '0.1.18'}, 'executors': {'downloads': 5898, 'github_url': 'https://github.com/Bathtor/rust-executors', 'categories': ['asynchronous', 'concurrency'], 'version': '0.9.0'}, 'glyph_brush_draw_cache': {'downloads': 367666, 'github_url': 'https://github.com/alexheretic/glyph-brush', 'categories': [], 'version': '0.1.5'}, 'crossbeam': {'downloads': 10759900, 'github_url': 'https://github.com/crossbeam-rs/crossbeam', 'categories': ['concurrency', 'no-std', 'memory-management', 'data-structures'], 'version': '0.8.2'}, 'rusttype': {'downloads': 560291, 'github_url': 'https://gitlab.redox-os.org/redox-os/rusttype', 'categories': [], 'version': '0.9.3'}, 'st3': {'downloads': 41445, 'github_url': 'https://github.com/asynchronics/st3', 'categories': ['concurrency', 'data-structures'], 'version': '0.4.1'}, 'rustc-rayon-core': {'downloads': 132708, 'github_url': 'https://github.com/rust-lang/rustc-rayon', 'categories': ['concurrency'], 'version': '0.5.0'}, 'rayon-core': {'downloads': 4993536, 'github_url': 'https://github.com/rayon-rs/rayon', 'categories': ['concurrency'], 'version': '1.12.0'}, 'smolscale': {'downloads': 100, 'github_url': 'https://github.com/geph-official/smolscale', 'categories': [], 'version': '0.4.2'}, 'ignore': {'downloads': 91315, 'github_url': 'https://github.com/BurntSushi/ripgrep/tree/master/crates/ignore', 'categories': [], 'version': '0.4.21'}}"
RUSTSEC-2020-0125,2020-11-24T12:00:00Z,convec,krl,convec,pkg:cargo/convec,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H'}]","['memory-corruption', 'thread-safety']",[],https://github.com/krl/convec,0.0.0-0,,{}
RUSTSEC-2020-0060,2020-09-04T12:00:00Z,futures-task,rust-lang,futures-rs,pkg:cargo/futures-task,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H'}]","['code-execution', 'memory-corruption']",[],https://github.com/rust-lang/futures-rs,0.2.2-0,0.3.6,"{'tracing-futures': {'downloads': 36501129, 'github_url': 'https://github.com/tokio-rs/tracing', 'categories': ['asynchronous', 'development-tools::debugging', 'development-tools::profiling'], 'version': '0.2.5'}, 'futures-locks': {'downloads': 1014113, 'github_url': 'https://github.com/asomers/futures-locks', 'categories': ['asynchronous'], 'version': '0.7.1'}, 'strawpoll': {'downloads': 683, 'github_url': 'https://github.com/jonhoo/strawpoll.git', 'categories': ['concurrency', 'asynchronous'], 'version': '0.2.3'}, 'actix': {'downloads': 214857, 'github_url': 'https://github.com/actix/actix', 'categories': ['asynchronous', 'network-programming'], 'version': '0.13.1'}, 'console-subscriber': {'downloads': 238538, 'github_url': 'https://github.com/tokio-rs/console/', 'categories': ['development-tools::debugging', 'development-tools::profiling', 'asynchronous'], 'version': '0.2.0'}, 'futures-util': {'downloads': 3581631, 'github_url': 'https://github.com/rust-lang/futures-rs', 'categories': [], 'version': '0.3.29'}, 'futures-executor': {'downloads': 2882392, 'github_url': 'https://github.com/rust-lang/futures-rs', 'categories': [], 'version': '0.3.29'}, 'futures': {'downloads': 2769808, 'github_url': 'https://github.com/rust-lang/futures-rs', 'categories': ['asynchronous'], 'version': '0.3.29'}, 'futures-test': {'downloads': 22176, 'github_url': 'https://github.com/rust-lang/futures-rs', 'categories': [], 'version': '0.3.29'}, 'glib': {'downloads': 35569, 'github_url': 'https://github.com/gtk-rs/gtk-rs-core', 'categories': [], 'version': '0.18.3'}}"
RUSTSEC-2023-0035,2023-04-17T12:00:00Z,enumflags2,meithecatte,enumflags2,pkg:cargo/enumflags2,[],[],[],https://github.com/meithecatte/enumflags2,0.7.0,0.7.7,"{'tiberius': {'downloads': 100767, 'github_url': 'https://github.com/prisma/tiberius', 'categories': [], 'version': '0.12.2'}, 'zbus_polkit': {'downloads': 394, 'github_url': 'https://github.com/dbus2/zbus/', 'categories': ['os::unix-apis'], 'version': '3.0.1'}, 'zvariant_derive': {'downloads': 813621, 'github_url': 'https://github.com/dbus2/zbus/', 'categories': ['parsing', 'encoding', 'data-structures'], 'version': '3.15.0'}, 'zvariant': {'downloads': 813904, 'github_url': 'https://github.com/dbus2/zbus/', 'categories': ['parsing', 'encoding', 'data-structures'], 'version': '3.15.0'}, 'zbus': {'downloads': 772578, 'github_url': 'https://github.com/dbus2/zbus/', 'categories': ['os::unix-apis'], 'version': '3.14.1'}, 'tss-esapi': {'downloads': 5059, 'github_url': 'https://github.com/parallaxsecond/rust-tss-esapi', 'categories': ['api-bindings', 'external-ffi-bindings', 'cryptography'], 'version': '7.4.0'}, 'landlock': {'downloads': 174991, 'github_url': 'https://github.com/landlock-lsm/rust-landlock', 'categories': ['os::linux-apis', 'api-bindings', 'filesystem', 'virtualization'], 'version': '0.3.0'}, 'ashpd': {'downloads': 9787, 'github_url': 'https://github.com/bilelmoussaoui/ashpd', 'categories': ['os::linux-apis', 'api-bindings', 'gui'], 'version': '0.6.7'}, 'stm32f4xx-hal': {'downloads': 1478, 'github_url': 'https://github.com/stm32-rs/stm32f4xx-hal', 'categories': ['embedded', 'no-std', 'hardware-support'], 'version': '0.18.0'}, 'salvo_core': {'downloads': 1317, 'github_url': 'https://github.com/salvo-rs/salvo', 'categories': ['asynchronous', 'web-programming::websocket', 'web-programming::http-server', 'network-programming'], 'version': '0.59.0'}}"
RUSTSEC-2022-0091,2022-09-19T12:00:00Z,tauri,tauri-apps,tauri,pkg:cargo/tauri,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:L/AC:H/PR:H/UI:R/S:C/C:L/I:N/A:N'}]",['privilege-escalation'],"['web-programming', 'gui']",https://github.com/tauri-apps/tauri,1.1.0,1.1.2,"{'tauri-plugin-positioner': {'downloads': 17869, 'github_url': None, 'categories': [], 'version': '1.0.4'}, 'tauri-plugin-window-state': {'downloads': 12590, 'github_url': None, 'categories': [], 'version': '0.1.0'}, 'rspc': {'downloads': 8053, 'github_url': 'https://github.com/oscartbeaumont/rspc', 'categories': ['web-programming', 'asynchronous'], 'version': '0.1.3'}, 'tauri-specta': {'downloads': 4742, 'github_url': 'https://github.com/oscartbeaumont/tauri-specta', 'categories': ['web-programming', 'asynchronous'], 'version': '1.0.2'}, 'specta': {'downloads': 10057, 'github_url': 'https://github.com/oscartbeaumont/specta', 'categories': ['web-programming', 'asynchronous'], 'version': '1.0.5'}, 'tauri-plugin-window': {'downloads': 7474, 'github_url': None, 'categories': [], 'version': '2.0.0-alpha.2'}, 'httpz': {'downloads': 217, 'github_url': 'https://github.com/oscartbeaumont/httpz', 'categories': ['web-programming', 'web-programming::http-server', 'network-programming', 'development-tools', 'asynchronous'], 'version': '0.0.6'}, 'tauri-plugin-log': {'downloads': 291, 'github_url': None, 'categories': [], 'version': '2.0.0-alpha.4'}, 'tauri-plugin-notification': {'downloads': 215, 'github_url': None, 'categories': [], 'version': '2.0.0-alpha.5'}, 'tauri-plugin-shell': {'downloads': 1822, 'github_url': None, 'categories': [], 'version': '2.0.0-alpha.4'}}"
RUSTSEC-2020-0099,2020-12-10T12:00:00Z,aovec,,,pkg:cargo/aovec,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H'}]","['memory-corruption', 'thread-safety']",[],https://github.com/krl/aovec,0.0.0-0,,{}
RUSTSEC-2020-0133,2020-11-15T12:00:00Z,scottqueue,rossdylan,rust-scottqueue,pkg:cargo/scottqueue,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H'}]","['memory-corruption', 'thread-safety']",[],https://github.com/rossdylan/rust-scottqueue,0.0.0-0,,{}
RUSTSEC-2023-0023,2023-03-24T12:00:00Z,openssl,sfackler,rust-openssl,pkg:cargo/openssl,[],['file-disclosure'],"['cryptography', 'api-bindings']",https://github.com/sfackler/rust-openssl,0.0.0-0,0.10.48,"{'tokio-tls': {'downloads': 7646615, 'github_url': 'https://github.com/tokio-rs/tokio', 'categories': ['network-programming', 'asynchronous'], 'version': '0.3.1'}, 'tokio-openssl': {'downloads': 5624939, 'github_url': 'https://github.com/sfackler/tokio-openssl', 'categories': [], 'version': '0.6.3'}, 'sha1_smol': {'downloads': 14457995, 'github_url': 'https://github.com/mitsuhiko/sha1-smol', 'categories': [], 'version': '1.0.0'}, 'zuse': {'downloads': 412, 'github_url': 'https://github.com/19h/zuse', 'categories': [], 'version': '0.5.0'}, 'native-tls': {'downloads': 21047798, 'github_url': 'https://github.com/sfackler/rust-native-tls', 'categories': [], 'version': '0.2.11'}, 'tokio-native-tls': {'downloads': 15103021, 'github_url': 'https://github.com/tokio-rs/tls', 'categories': ['network-programming', 'asynchronous'], 'version': '0.3.1'}, 'awc': {'downloads': 132257, 'github_url': 'https://github.com/actix/actix-web.git', 'categories': ['network-programming', 'asynchronous', 'web-programming::websocket', 'web-programming::http-client'], 'version': '3.2.0'}, 'actix-tls': {'downloads': 304141, 'github_url': 'https://github.com/actix/actix-net.git', 'categories': ['asynchronous', 'cryptography', 'network-programming'], 'version': '3.1.1'}, 'rcgen': {'downloads': 187481, 'github_url': 'https://github.com/est31/rcgen', 'categories': [], 'version': '0.11.3'}, 'trust-dns-proto': {'downloads': 170706, 'github_url': 'https://github.com/bluejekyll/trust-dns', 'categories': ['network-programming'], 'version': '0.23.2'}}"
RUSTSEC-2020-0076,2020-11-02T12:00:00Z,routing,maidsafe,sn_routing,pkg:cargo/routing,[],[],[],https://github.com/maidsafe/routing,0.0.0-0,,"{'maidsafe_types': {'downloads': 4191, 'github_url': 'https://github.com/maidsafe/maidsafe_types', 'categories': [], 'version': '0.2.3'}, 'maidsafe_vault': {'downloads': 1538, 'github_url': 'https://github.com/maidsafe/maidsafe_vault', 'categories': [], 'version': '0.1.1'}, 'maidsafe_client': {'downloads': 1624, 'github_url': 'https://github.com/maidsafe/maidsafe_client', 'categories': [], 'version': '0.1.2'}, 'safe_client': {'downloads': 1616, 'github_url': 'https://github.com/maidsafe/safe_client', 'categories': [], 'version': '0.2.1'}, 'safe_launcher': {'downloads': 1443, 'github_url': 'https://github.com/maidsafe/safe_launcher', 'categories': [], 'version': '0.2.0'}, 'safe_dns': {'downloads': 786, 'github_url': 'https://github.com/maidsafe/safe_dns', 'categories': [], 'version': '0.5.0'}, 'safe_nfs': {'downloads': 1219, 'github_url': 'https://github.com/maidsafe/safe_nfs', 'categories': [], 'version': '0.6.0'}, 'safe_network_common': {'downloads': 2175, 'github_url': 'https://github.com/maidsafe/safe_network_common', 'categories': [], 'version': '0.7.0'}}"
