id,published,name,gh_owner,gh_repo,purl,severity,categories_vuln,categories_package,github_link,introduced_version,patched_version,date_of_patch,dependents
RUSTSEC-2017-0004,2017-05-03T12:00:00Z,base64,alicemaz,rust-base64,pkg:cargo/base64,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",[],['encoding'],https://github.com/marshallpierce/rust-base64,0.0.0-0,0.5.2,,Failed finding dependents
RUSTSEC-2017-0005,2017-05-06T12:00:00Z,cookie,alexcrichton,cookie-rs,pkg:cargo/cookie,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",[],[],https://github.com/SergioBenitez/cookie-rs,0.7.0-0,0.7.6,,"{'http-types': {'downloads': 6471917, 'github_url': 'https://github.com/http-rs/http-types', 'categories': ['web-programming::websocket', 'web-programming', 'web-programming::http-server', 'asynchronous', 'web-programming::http-client'], 'version': '2.12.0'}, 'cookie_store': {'downloads': 43749, 'github_url': 'https://github.com/pfernie/cookie_store', 'categories': ['web-programming', 'web-programming::http-client'], 'version': '0.20.0'}, 'awc': {'downloads': 132434, 'github_url': 'https://github.com/actix/actix-web.git', 'categories': ['network-programming', 'asynchronous', 'web-programming::websocket', 'web-programming::http-client'], 'version': '3.2.0'}, 'actix-web': {'downloads': 1121491, 'github_url': 'https://github.com/actix/actix-web.git', 'categories': ['network-programming', 'asynchronous', 'web-programming::websocket', 'web-programming::http-server'], 'version': '4.4.0'}, 'webdriver': {'downloads': 5421, 'github_url': 'https://hg.mozilla.org/mozilla-central/file/tip/testing/webdriver', 'categories': [], 'version': '0.49.0'}, 'reqwest': {'downloads': 3484730, 'github_url': 'https://github.com/seanmonstar/reqwest', 'categories': ['web-programming::http-client', 'wasm'], 'version': '0.11.22'}, 'rocket_http': {'downloads': 20738, 'github_url': 'https://github.com/SergioBenitez/Rocket', 'categories': ['web-programming'], 'version': '0.5.0'}, 'ureq': {'downloads': 111021, 'github_url': 'https://github.com/algesten/ureq', 'categories': ['web-programming::http-client'], 'version': '2.9.1'}, 'axum-extra': {'downloads': 3901, 'github_url': 'https://github.com/tokio-rs/axum', 'categories': ['asynchronous', 'web-programming', 'network-programming'], 'version': '0.9.0'}, 'salvo_core': {'downloads': 1358, 'github_url': 'https://github.com/salvo-rs/salvo', 'categories': ['asynchronous', 'web-programming::websocket', 'web-programming::http-server', 'network-programming'], 'version': '0.59.0'}}"
RUSTSEC-2017-0006,2017-11-21T12:00:00Z,rmpv,3Hren,msgpack-rust,pkg:cargo/rmpv,[],['denial-of-service'],['encoding'],https://github.com/3Hren/msgpack-rust,0.0.0-0,0.4.2,,"{'cocaine': {'downloads': 3110, 'github_url': 'https://github.com/3Hren/cocaine-framework-rust', 'categories': ['api-bindings'], 'version': '0.9.2'}, 'rmp-rpc': {'downloads': 6986, 'github_url': 'https://github.com/little-dude/rmp-rpc', 'categories': [], 'version': '0.3.0'}, 'neovim-lib': {'downloads': 24255, 'github_url': 'https://github.com/daa84/neovim-lib', 'categories': ['api-bindings'], 'version': '0.6.1'}, 'sentry-contrib-native': {'downloads': 16406, 'github_url': 'https://github.com/daxpedda/sentry-contrib-native', 'categories': ['api-bindings', 'development-tools::debugging'], 'version': '0.3.1'}, 'rmp-futures': {'downloads': 9091, 'github_url': 'https://github.com/tylerwhall/rmp-futures', 'categories': ['encoding', 'asynchronous'], 'version': '0.3.2'}, 'bung': {'downloads': 48011, 'github_url': 'https://github.com/surrealdb/bung', 'categories': ['encoding'], 'version': '0.1.0'}, 'hc_seed_bundle': {'downloads': 9866, 'github_url': 'https://github.com/holochain/lair', 'categories': ['cryptography'], 'version': '0.1.7'}, 'nvim-rs': {'downloads': 3967, 'github_url': 'https://github.com/KillTheMule/nvim-rs', 'categories': ['api-bindings'], 'version': '0.6.0'}, 'celery': {'downloads': 1498, 'github_url': 'https://github.com/rusty-celery/rusty-celery', 'categories': [], 'version': '0.5.5'}, 'tarantool': {'downloads': 1038, 'github_url': 'https://github.com/picodata/tarantool-module', 'categories': ['database'], 'version': '3.0.1'}}"
RUSTSEC-2017-0007,2017-04-17T12:00:00Z,lz4-compress,,,pkg:cargo/lz4-compress,[],[],[],https://github.com/ticki/tfs,0.0.0-0,,,"{'twist-lz4': {'downloads': 806, 'github_url': 'https://github.com/rustyhorde/twist-lz4', 'categories': [], 'version': '0.3.1'}, 'net-sync': {'downloads': 308, 'github_url': 'https://github.com/entity-sync-rs/net-sync', 'categories': [], 'version': '0.0.1'}, 'cdrs-async': {'downloads': 364, 'github_url': 'https://github.com/AlexPikalov/cdrs-async', 'categories': [], 'version': '0.1.0-alpha.0'}, 'cdrs': {'downloads': 27789, 'github_url': 'https://github.com/AlexPikalov/cdrs', 'categories': [], 'version': '2.3.3'}, 'rustpython-bytecode': {'downloads': 2122, 'github_url': 'https://github.com/RustPython/RustPython', 'categories': [], 'version': '0.1.2'}, 'cdrs_temp': {'downloads': 275, 'github_url': 'https://github.com/AlexPikalov/cdrs', 'categories': [], 'version': '0.1.0'}, 'root-io': {'downloads': 799, 'github_url': 'https://github.com/cbourjau/alice-rs', 'categories': ['science', 'data-structures', 'parser-implementations'], 'version': '0.3.0'}, 'lz4_flex': {'downloads': 993371, 'github_url': 'https://github.com/pseitz/lz4_flex', 'categories': [], 'version': '0.11.1'}, 'hpk': {'downloads': 46, 'github_url': 'https://github.com/nickelc/hpk', 'categories': ['command-line-utilities'], 'version': '0.3.12'}}"
RUSTSEC-2018-0001,2018-06-21T12:00:00Z,untrusted,briansmith,untrusted,pkg:cargo/untrusted,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",[],[],https://github.com/briansmith/untrusted,0.0.0-0,0.6.2,,"{'x509-signature': {'downloads': 218403, 'github_url': 'https://github.com/paritytech/x509-signature', 'categories': [], 'version': '0.5.0'}, 'tls-api-test': {'downloads': 81665, 'github_url': 'https://github.com/stepancheg/rust-tls-api/', 'categories': [], 'version': '0.9.0'}, 'iso7816-tlv': {'downloads': 165303, 'github_url': 'https://github.com/jkowalsk/iso7816-tlv', 'categories': ['no-std', 'data-structures'], 'version': '0.4.3'}, 'webpki': {'downloads': 1096490, 'github_url': 'https://github.com/briansmith/webpki', 'categories': ['no-std', 'cryptography'], 'version': '0.22.4'}, 'sct': {'downloads': 2222873, 'github_url': 'https://github.com/rustls/sct.rs', 'categories': ['cryptography', 'network-programming'], 'version': '0.7.1'}, 'tough': {'downloads': 3413, 'github_url': 'https://github.com/awslabs/tough', 'categories': [], 'version': '0.15.0'}, 'aws-lc-rs': {'downloads': 18460, 'github_url': 'https://github.com/awslabs/aws-lc-rs', 'categories': [], 'version': '1.5.2'}, 'ring': {'downloads': 213301, 'github_url': 'https://github.com/briansmith/ring', 'categories': ['no-std', 'cryptography'], 'version': '0.17.6'}, 'rustls-webpki': {'downloads': 2913, 'github_url': 'https://github.com/rustls/webpki', 'categories': ['no-std', 'cryptography'], 'version': '0.102.0'}, 'rustls-native-certs': {'downloads': 103, 'github_url': 'https://github.com/rustls/rustls-native-certs', 'categories': ['cryptography', 'network-programming'], 'version': '0.7.0'}}"
RUSTSEC-2018-0002,2018-06-29T12:00:00Z,tar,alexcrichton,tar-rs,pkg:cargo/tar,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N'}]",[],[],https://github.com/alexcrichton/tar-rs,0.0.0-0,0.4.16,,"{'fomat-macros': {'downloads': 62985, 'github_url': 'https://github.com/krdln/fomat-macros', 'categories': [], 'version': '0.3.2'}, 'bollard': {'downloads': 55711, 'github_url': 'https://github.com/fussybeaver/bollard', 'categories': [], 'version': '0.15.0'}, 'self_update': {'downloads': 123317, 'github_url': 'https://github.com/jaemk/self_update', 'categories': ['command-line-utilities'], 'version': '0.39.0'}, 'syn': {'downloads': 4709282, 'github_url': 'https://github.com/dtolnay/syn', 'categories': ['development-tools::procedural-macro-helpers', 'parser-implementations'], 'version': '2.0.39'}, 'cargo-deb': {'downloads': 7128, 'github_url': 'https://github.com/kornelski/cargo-deb', 'categories': ['command-line-utilities', 'development-tools::build-utils', 'development-tools::cargo-plugins'], 'version': '2.0.2'}, 'cargo': {'downloads': 13264, 'github_url': 'https://github.com/rust-lang/cargo', 'categories': [], 'version': '0.75.1'}, 'binary-install': {'downloads': 90, 'github_url': 'https://github.com/rustwasm/binary-install', 'categories': [], 'version': '0.3.0'}, 'solana-runtime': {'downloads': 159, 'github_url': 'https://github.com/solana-labs/solana', 'categories': [], 'version': '1.17.7'}, 'tauri': {'downloads': 2690, 'github_url': 'https://github.com/tauri-apps/tauri', 'categories': ['web-programming', 'gui'], 'version': '1.5.3'}, 'nextest-runner': {'downloads': 76, 'github_url': 'https://github.com/nextest-rs/nextest', 'categories': [], 'version': '0.51.0'}}"
RUSTSEC-2018-0003,2018-07-19T12:00:00Z,smallvec,servo,rust-smallvec,pkg:cargo/smallvec,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",[],['data-structures'],https://github.com/servo/rust-smallvec,0.6.0-0,0.6.3,,"{'tinyvec': {'downloads': 63292520, 'github_url': 'https://github.com/Lokathor/tinyvec', 'categories': ['data-structures', 'no-std'], 'version': '1.6.0'}, 'bs58': {'downloads': 1771416, 'github_url': 'https://github.com/Nullus157/bs58-rs', 'categories': [], 'version': '0.5.0'}, 'addr2line': {'downloads': 8300177, 'github_url': 'https://github.com/gimli-rs/addr2line', 'categories': ['development-tools::debugging'], 'version': '0.21.0'}, 'actix-http': {'downloads': 1130086, 'github_url': 'https://github.com/actix/actix-web.git', 'categories': ['network-programming', 'asynchronous', 'web-programming::http-server', 'web-programming::websocket'], 'version': '3.4.0'}, 'actix-web': {'downloads': 1121491, 'github_url': 'https://github.com/actix/actix-web.git', 'categories': ['network-programming', 'asynchronous', 'web-programming::websocket', 'web-programming::http-server'], 'version': '4.4.0'}, 'parking_lot_core': {'downloads': 4651496, 'github_url': 'https://github.com/Amanieu/parking_lot', 'categories': ['concurrency'], 'version': '0.9.9'}, 'trust-dns-proto': {'downloads': 170833, 'github_url': 'https://github.com/bluejekyll/trust-dns', 'categories': ['network-programming'], 'version': '0.23.2'}, 'trust-dns-resolver': {'downloads': 150845, 'github_url': 'https://github.com/bluejekyll/trust-dns', 'categories': ['network-programming'], 'version': '0.23.2'}, 'tracing-opentelemetry': {'downloads': 72706, 'github_url': 'https://github.com/tokio-rs/tracing-opentelemetry', 'categories': ['development-tools::profiling', 'asynchronous', 'development-tools::debugging'], 'version': '0.22.0'}, 'tracing-subscriber': {'downloads': 876697, 'github_url': 'https://github.com/tokio-rs/tracing', 'categories': ['development-tools::profiling', 'asynchronous', 'development-tools::debugging'], 'version': '0.3.18'}}"
RUSTSEC-2018-0004,2018-08-25T12:00:00Z,claxon,ruuda,claxon,pkg:cargo/claxon,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N'}]",[],"['multimedia::encoding', 'multimedia::audio', 'compression']",https://github.com/ruuda/claxon,0.4.0-0,0.4.1,,"{'caldera': {'downloads': 332, 'github_url': None, 'categories': [], 'version': '0.2.0'}, 'bs1770': {'downloads': 3988, 'github_url': 'https://github.com/ruuda/bs1770', 'categories': ['multimedia::audio'], 'version': '1.0.0'}, 'creak': {'downloads': 1769, 'github_url': 'https://github.com/TheBerkin/creak', 'categories': ['multimedia::encoding', 'multimedia::audio', 'filesystem', 'encoding'], 'version': '0.3.0'}, 'audrey': {'downloads': 124801, 'github_url': 'https://github.com/RustAudio/audrey.git', 'categories': ['multimedia::audio'], 'version': '0.3.0'}, 'rodio_wav_fix': {'downloads': 1281, 'github_url': 'https://github.com/RustAudio/rodio', 'categories': [], 'version': '0.15.0'}, 'storm': {'downloads': 146, 'github_url': 'https://github.com/mooman219/storm', 'categories': ['game-engines'], 'version': '0.11.0'}, 'deep_filter': {'downloads': 169, 'github_url': 'https://github.com/Rikorose/DeepFilterNet', 'categories': [], 'version': '0.2.5'}, 'chd': {'downloads': 796, 'github_url': 'https://github.com/SnowflakePowered/chd-rs', 'categories': ['compression', 'encoding', 'emulators'], 'version': '0.2.3'}, 'gst-plugin-claxon': {'downloads': 32, 'github_url': 'https://gitlab.freedesktop.org/gstreamer/gst-plugins-rs', 'categories': [], 'version': '0.11.1'}, 'rodio': {'downloads': 56770, 'github_url': 'https://github.com/RustAudio/rodio', 'categories': [], 'version': '0.17.3'}}"
RUSTSEC-2018-0005,2018-09-17T12:00:00Z,serde_yaml,dtolnay,serde-yaml,pkg:cargo/serde_yaml,[],[],"['encoding', 'parser-implementations']",https://github.com/dtolnay/serde-yaml,0.6.0-rc1,0.8.4,,"{'treediff': {'downloads': 2160098, 'github_url': 'https://github.com/Byron/treediff-rs', 'categories': ['algorithms'], 'version': '4.0.2'}, 'askama_shared': {'downloads': 1665063, 'github_url': 'https://github.com/djc/askama', 'categories': [], 'version': '0.12.2'}, 'zuse': {'downloads': 412, 'github_url': 'https://github.com/19h/zuse', 'categories': [], 'version': '0.5.0'}, 'log4rs': {'downloads': 1270382, 'github_url': 'https://github.com/estk/log4rs', 'categories': [], 'version': '1.2.0'}, 'generational-arena': {'downloads': 360383, 'github_url': 'https://github.com/fitzgen/generational-arena', 'categories': ['rust-patterns', 'memory-management', 'no-std', 'data-structures'], 'version': '0.2.9'}, 'askama': {'downloads': 177853, 'github_url': 'https://github.com/djc/askama', 'categories': ['template-engine'], 'version': '0.12.1'}, 'json-patch': {'downloads': 222836, 'github_url': 'https://github.com/idubrov/json-patch', 'categories': [], 'version': '1.2.0'}, 'serde_with': {'downloads': 750084, 'github_url': 'https://github.com/jonasbb/serde_with/', 'categories': ['no-std', 'no-std::no-alloc', 'encoding'], 'version': '3.4.0'}, 'figment': {'downloads': 101762, 'github_url': 'https://github.com/SergioBenitez/Figment', 'categories': ['config'], 'version': '0.10.12'}, 'plist': {'downloads': 86315, 'github_url': 'https://github.com/ebarnard/rust-plist/', 'categories': ['config', 'encoding', 'parser-implementations'], 'version': '1.6.0'}}"
RUSTSEC-2018-0006,2018-09-17T12:00:00Z,yaml-rust,chyh1990,yaml-rust,pkg:cargo/yaml-rust,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",[],[],https://github.com/chyh1990/yaml-rust,0.0.0-0,0.4.1,2018-09-15T19:31:11Z,"{'treediff': {'downloads': 2160098, 'github_url': 'https://github.com/Byron/treediff-rs', 'categories': ['algorithms'], 'version': '4.0.2'}, 'woothee': {'downloads': 547137, 'github_url': 'https://github.com/woothee/woothee-rust', 'categories': [], 'version': '0.13.0'}, 'transact': {'downloads': 4348, 'github_url': 'http://github.com/hyperledger/transact', 'categories': [], 'version': '0.4.6'}, 'rosrust': {'downloads': 15826, 'github_url': 'https://github.com/adnanademovic/rosrust', 'categories': [], 'version': '0.9.11'}, 'yaml-merge-keys': {'downloads': 31118, 'github_url': 'https://gitlab.kitware.com/utils/rust-yaml-merge-keys', 'categories': [], 'version': '0.6.0'}, 'starship': {'downloads': 23194, 'github_url': 'https://github.com/starship/starship', 'categories': ['command-line-utilities'], 'version': '1.16.0'}, 'syntect': {'downloads': 322675, 'github_url': 'https://github.com/trishume/syntect', 'categories': ['parsing', 'parser-implementations', 'text-processing'], 'version': '5.1.0'}, 'insta': {'downloads': 349776, 'github_url': 'https://github.com/mitsuhiko/insta', 'categories': [], 'version': '1.34.0'}, 'just': {'downloads': 12548, 'github_url': 'https://github.com/casey/just', 'categories': ['command-line-utilities', 'development-tools'], 'version': '1.16.0'}, 'config': {'downloads': 61037, 'github_url': 'https://github.com/mehcode/config-rs', 'categories': ['config'], 'version': '0.13.4'}}"
RUSTSEC-2018-0007,2018-10-09T12:00:00Z,trust-dns-proto,,,pkg:cargo/trust-dns-proto,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",[],['network-programming'],https://github.com/bluejekyll/trust-dns,0.0.0-0,0.4.3,,"{'actix-connect': {'downloads': 2748480, 'github_url': 'https://github.com/actix/actix-net.git', 'categories': ['network-programming', 'asynchronous'], 'version': '2.0.0'}, 'public-ip': {'downloads': 205579, 'github_url': 'https://github.com/avitex/rust-public-ip', 'categories': ['network-programming'], 'version': '0.2.2'}, 'trust-dns-https': {'downloads': 1000, 'github_url': 'https://github.com/bluejekyll/trust-dns', 'categories': ['network-programming'], 'version': '0.21.1'}, 'trust-dns-rustls': {'downloads': 1010, 'github_url': 'https://github.com/bluejekyll/trust-dns', 'categories': ['network-programming'], 'version': '0.21.1'}, 'trust-dns-resolver': {'downloads': 150845, 'github_url': 'https://github.com/bluejekyll/trust-dns', 'categories': ['network-programming'], 'version': '0.23.2'}, 'trust-dns-client': {'downloads': 6416, 'github_url': 'https://github.com/bluejekyll/trust-dns', 'categories': ['network-programming'], 'version': '0.23.2'}, 'trust-dns-server': {'downloads': 9567, 'github_url': 'https://github.com/bluejekyll/trust-dns', 'categories': ['network-programming'], 'version': '0.23.2'}, 'trust-dns': {'downloads': 167, 'github_url': 'https://github.com/bluejekyll/trust-dns', 'categories': ['network-programming'], 'version': '0.23.2'}, 'mongodb': {'downloads': 38949, 'github_url': 'https://github.com/mongodb/mongo-rust-driver', 'categories': ['web-programming', 'asynchronous', 'database'], 'version': '2.7.1'}, 'deno_net': {'downloads': 542, 'github_url': 'https://github.com/denoland/deno', 'categories': [], 'version': '0.118.0'}}"
RUSTSEC-2018-0008,2018-12-05T12:00:00Z,slice-deque,gnzlbg,slice_deque,pkg:cargo/slice-deque,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",[],"['no-std', 'data-structures']",https://github.com/gnzlbg/slice_deque,0.0.0-0,0.1.16,2018-12-05T11:18:46Z,"{'reactive-rs': {'downloads': 1433, 'github_url': 'https://github.com/aldanor/reactive-rs', 'categories': [], 'version': '0.1.1'}, 'mone': {'downloads': 485, 'github_url': 'https://github.com/gky360/mone', 'categories': ['visualization', 'network-programming', 'command-line-utilities'], 'version': '0.1.2'}, 'buf_redux': {'downloads': 10868293, 'github_url': 'https://github.com/abonander/buf_redux', 'categories': [], 'version': '0.8.4'}, 'minimp3': {'downloads': 567038, 'github_url': 'https://github.com/germangb/minimp3-rs.git', 'categories': ['multimedia', 'multimedia::audio'], 'version': '0.5.1'}, 'libsbc': {'downloads': 567, 'github_url': 'https://github.com/mvertescher/libsbc-rs', 'categories': ['api-bindings'], 'version': '0.1.5'}, 'rtplot': {'downloads': 530, 'github_url': 'https://github.com/ostrosco/rtplot', 'categories': [], 'version': '0.2.0'}, 'rapid-xml': {'downloads': 3173, 'github_url': 'https://github.com/tvbeat/rapid-xml', 'categories': ['parser-implementations'], 'version': '0.2.4'}, 'vpk0': {'downloads': 451, 'github_url': 'https://github.com/tehzz/vpk0', 'categories': ['encoding'], 'version': '0.8.2'}, 'fixed-slice-deque': {'downloads': 32837, 'github_url': 'https://github.com/danielsanchezq/fixed-slice-deque', 'categories': ['data-structures'], 'version': '0.1.0-beta2'}, 'buffer-redux': {'downloads': 266888, 'github_url': 'https://github.com/dignifiedquire/buffer-redux', 'categories': [], 'version': '1.0.0'}}"
RUSTSEC-2018-0009,2018-12-09T12:00:00Z,crossbeam,crossbeam-rs,crossbeam-epoch,pkg:cargo/crossbeam,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",[],"['concurrency', 'no-std', 'memory-management', 'data-structures']",https://github.com/crossbeam-rs/crossbeam,0.4.0,0.4.1,2018-03-20T14:56:56Z,"{'tokio-tower': {'downloads': 219446, 'github_url': 'https://github.com/tower-rs/tokio-tower.git', 'categories': ['network-programming', 'asynchronous'], 'version': '0.6.0'}, 'static_init': {'downloads': 1421284, 'github_url': 'https://gitlab.com/okannen/static_init', 'categories': ['rust-patterns', 'no-std', 'memory-management'], 'version': '1.0.3'}, 'futures-intrusive': {'downloads': 1742503, 'github_url': 'https://github.com/Matthias247/futures-intrusive', 'categories': [], 'version': '0.5.0'}, 'jwalk': {'downloads': 884601, 'github_url': 'https://github.com/byron/jwalk', 'categories': ['concurrency', 'filesystem'], 'version': '0.8.1'}, 'skim': {'downloads': 342337, 'github_url': 'https://github.com/lotabout/skim', 'categories': [], 'version': '0.10.4'}, 'mysql': {'downloads': 70139, 'github_url': 'https://github.com/blackbeam/rust-mysql-simple', 'categories': ['database'], 'version': '24.0.0'}, 'governor': {'downloads': 692202, 'github_url': 'https://github.com/antifuchs/governor.git', 'categories': ['algorithms', 'concurrency', 'no-std', 'network-programming'], 'version': '0.6.0'}, 'cargo-deny': {'downloads': 72816, 'github_url': 'https://github.com/EmbarkStudios/cargo-deny', 'categories': ['development-tools::cargo-plugins'], 'version': '0.14.3'}, 'termimad': {'downloads': 2435, 'github_url': 'https://github.com/Canop/termimad', 'categories': ['template-engine', 'command-line-interface', 'text-processing'], 'version': '0.26.1'}, 'mysql_async': {'downloads': 33114, 'github_url': 'https://github.com/blackbeam/mysql_async', 'categories': ['asynchronous', 'database'], 'version': '0.33.0'}}"
RUSTSEC-2018-0010,2018-06-01T12:00:00Z,openssl,sfackler,rust-openssl,pkg:cargo/openssl,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",[],"['cryptography', 'api-bindings']",https://github.com/sfackler/rust-openssl,0.10.8,0.10.9,,"{'tokio-tls': {'downloads': 7646654, 'github_url': 'https://github.com/tokio-rs/tokio', 'categories': ['network-programming', 'asynchronous'], 'version': '0.3.1'}, 'tokio-openssl': {'downloads': 5625445, 'github_url': 'https://github.com/sfackler/tokio-openssl', 'categories': [], 'version': '0.6.3'}, 'sha1_smol': {'downloads': 14459813, 'github_url': 'https://github.com/mitsuhiko/sha1-smol', 'categories': [], 'version': '1.0.0'}, 'zuse': {'downloads': 412, 'github_url': 'https://github.com/19h/zuse', 'categories': [], 'version': '0.5.0'}, 'native-tls': {'downloads': 21051691, 'github_url': 'https://github.com/sfackler/rust-native-tls', 'categories': [], 'version': '0.2.11'}, 'tokio-native-tls': {'downloads': 15106558, 'github_url': 'https://github.com/tokio-rs/tls', 'categories': ['network-programming', 'asynchronous'], 'version': '0.3.1'}, 'awc': {'downloads': 132434, 'github_url': 'https://github.com/actix/actix-web.git', 'categories': ['network-programming', 'asynchronous', 'web-programming::websocket', 'web-programming::http-client'], 'version': '3.2.0'}, 'actix-tls': {'downloads': 304513, 'github_url': 'https://github.com/actix/actix-net.git', 'categories': ['asynchronous', 'cryptography', 'network-programming'], 'version': '3.1.1'}, 'rcgen': {'downloads': 187858, 'github_url': 'https://github.com/est31/rcgen', 'categories': [], 'version': '0.11.3'}, 'trust-dns-proto': {'downloads': 170833, 'github_url': 'https://github.com/bluejekyll/trust-dns', 'categories': ['network-programming'], 'version': '0.23.2'}}"
RUSTSEC-2018-0011,2018-12-18T12:00:00Z,arrayfire,arrayfire,arrayfire-rust,pkg:cargo/arrayfire,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",['memory-corruption'],[],https://github.com/arrayfire/arrayfire-rust,3.5.1-0,3.6.0,,"{'hal-ml': {'downloads': 1163, 'github_url': 'https://github.com/jramapuram/hal', 'categories': [], 'version': '0.2.0'}, 'gpu-sw': {'downloads': 694, 'github_url': 'https://github.com/heartsh/gpu-sw', 'categories': [], 'version': '1.0.4'}, 'arrayfire_serde': {'downloads': 620, 'github_url': 'https://github.com/shibii/arrayfire_serde', 'categories': [], 'version': '0.1.0'}, 'rail': {'downloads': 402, 'github_url': 'https://github.com/nlsnightmare/rails', 'categories': [], 'version': '0.3.1'}, 'af-opencl-interop': {'downloads': 1412, 'github_url': 'https://github.com/arrayfire/arrayfire-rust/tree/master/opencl-interop', 'categories': [], 'version': '3.7.1'}, 'cogent': {'downloads': 304, 'github_url': 'https://github.com/JonathanWoollett-Light/cogent', 'categories': [], 'version': '0.6.3'}, 'gad': {'downloads': 332, 'github_url': 'https://github.com/facebookresearch/gad', 'categories': [], 'version': '0.2.0'}, 'mushin': {'downloads': 151, 'github_url': 'https://github.com/c0dearm/mushin', 'categories': ['algorithms', 'mathematics', 'science'], 'version': '0.5.0'}, 'tc-tensor': {'downloads': 355, 'github_url': 'https://github.com/haydnv/tinychain.git', 'categories': ['concurrency', 'hardware-support', 'data-structures', 'mathematics'], 'version': '0.8.0'}, 'afarray': {'downloads': 116, 'github_url': 'https://github.com/haydnv/afarray', 'categories': ['algorithms', 'rust-patterns', 'data-structures', 'hardware-support', 'mathematics'], 'version': '0.15.1'}}"
RUSTSEC-2018-0012,2018-12-20T12:00:00Z,orion,brycx,orion,pkg:cargo/orion,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",[],"['no-std', 'cryptography']",https://github.com/orion-rs/orion,0.0.0-0,0.11.2,,"{'branca': {'downloads': 5611, 'github_url': 'https://github.com/return/branca', 'categories': ['cryptography'], 'version': '0.10.1'}, 'iop-keyvault': {'downloads': 3294, 'github_url': 'https://github.com/Internet-of-People/iop-rs', 'categories': ['cryptography', 'cryptography::cryptocurrencies'], 'version': '0.0.16'}, 'sab': {'downloads': 92, 'github_url': 'https://github.com/syhpoon/sab', 'categories': ['command-line-utilities'], 'version': '0.1.1'}, 'shell-gpt': {'downloads': 183, 'github_url': 'https://github.com/rigwild/shell-gpt-rs', 'categories': ['command-line-utilities'], 'version': '0.1.1'}, 'pasetors': {'downloads': 503079, 'github_url': 'https://github.com/brycx/pasetors', 'categories': ['authentication', 'cryptography'], 'version': '0.6.7'}, 'shelter-storage': {'downloads': 109, 'github_url': 'https://github.com/rusty-shelter/rusty-shelter', 'categories': ['cryptography'], 'version': '0.1.0'}, 'passrs-tui': {'downloads': 45, 'github_url': 'https://github.com/64-Tesseract/passrs', 'categories': [], 'version': '1.4.1'}, 'statusline': {'downloads': 46, 'github_url': 'https://git.yukii.keenetic.pro/yuki0iq/statusline', 'categories': [], 'version': '0.15.0'}, 'remote_print': {'downloads': 35, 'github_url': 'https://github.com/CodedMasonry/remote_print', 'categories': [], 'version': '0.1.2'}, 'product-os-security': {'downloads': 88, 'github_url': None, 'categories': [], 'version': '0.0.13'}}"
